LoanID,CustomerID,AccountID,LoanAmount,InterestRate,LoanStartDate,LoanEndDate
3155,1376,4100,903427.19,8.18,2004-08-11,2042-09-11
3156,2077,289,507467.45,8.06,2017-03-08,2048-02-21
3157,3028,1686,174372.28,13.19,2019-07-15,2025-03-14
3158,3871,4734,563055.24,10.1,2018-05-10,2031-04-19
3159,1693,4088,861807.27,14.99,2023-12-07,2034-05-13
3160,1081,3148,532404.84,14.12,2020-02-01,2032-09-05
3161,624,3275,820345.57,12.65,2025-10-25,2025-05-03
3162,3527,3535,904606.75,13.02,2001-09-04,2049-12-17
3163,4890,1194,432421.97,5.26,2023-05-19,2048-09-14
3164,4913,2738,942077.13,14.12,2015-01-19,2043-12-15
3165,2789,790,103167.32,7.45,2012-12-25,2038-05-30
3166,1328,919,227474.2,8.02,2009-12-22,2033-03-07
3167,2165,2915,482021.65,14.06,2020-10-29,2047-02-16
3168,837,1359,966387.47,7.02,2009-08-04,2038-07-06
3169,3959,3303,935477.35,8.53,2000-03-23,2049-09-28
3170,2293,4804,558920.13,9.68,2016-05-21,2048-05-04
3171,3195,1021,720525.89,10.95,2021-08-12,2033-03-31
3172,2019,3219,314038.98,11.55,2017-10-16,2050-07-06
3173,1340,2771,45301.34,5.89,2016-08-21,2038-06-19
3174,3711,4816,459394.85,8.81,2012-11-29,2030-05-29
3175,2923,1595,852122.33,7.69,2000-12-07,2048-08-19
3176,2005,4128,258038.26,9.06,2002-11-12,2046-02-21
3177,3384,4768,33790.18,9.08,2017-05-26,2049-01-21
3178,102,314,969302.66,5.68,2009-12-07,2034-03-07
3179,85,1426,352170.13,6.9,2003-10-11,2043-07-29
3180,4791,4961,198116.66,10.16,2001-11-01,2038-09-11
3181,159,4749,583923.67,13.45,2000-02-05,2032-01-18
3182,3829,4433,339401.67,8.58,2018-05-20,2035-01-11
3183,473,532,161991.42,11.1,2011-05-30,2026-06-17
3184,1810,1911,481655.34,8.13,2021-06-05,2030-10-21
3185,1518,1906,666976.74,6.18,2003-05-15,2032-12-16
3186,2501,3007,395994.59,6.85,2015-01-10,2038-07-21
3187,3664,3948,304981.68,6.33,2023-06-11,2032-03-31
3188,3043,430,644802.71,8.17,2009-08-03,2037-09-30
3189,2971,3032,510420.0,12.18,2001-01-14,2046-08-27
3190,1331,857,875467.28,7.31,2005-06-04,2043-11-23
3191,28,3043,13072.68,7.47,2005-10-22,2042-06-24
3192,713,372,822719.27,6.83,2007-08-28,2032-12-21
3193,4684,2763,255152.9,10.95,2011-10-08,2045-07-18
3194,2373,528,958455.36,8.04,2001-04-27,2033-06-05
3195,4656,1881,463386.14,10.67,2025-12-06,2049-12-08
3196,1380,1809,658001.04,13.53,2022-07-06,2046-11-14
3197,3129,964,173538.31,10.06,2007-05-13,2044-01-06
3198,3353,2433,800833.09,9.63,2025-12-23,2026-03-18
3199,4116,1951,12022.73,5.67,2004-11-25,2035-07-01
3200,4073,4218,136635.14,6.32,2008-08-05,2046-10-29
3201,25,3867,425888.13,5.89,2016-08-26,2044-12-09
3202,1133,4316,815524.72,12.23,2003-11-23,2045-04-17
3203,31,3875,736651.53,14.12,2017-02-11,2027-03-09
3204,4152,4049,606572.52,14.83,2022-12-27,2046-05-30
3205,4039,3304,712795.2,11.58,2002-05-14,2049-09-22
3206,1316,3504,55216.98,8.08,2002-04-20,2041-09-10
3207,2583,443,741120.95,7.82,2009-02-23,2043-11-19
3208,2750,2719,386878.01,10.79,2007-08-12,2031-02-26
3209,3684,2669,158065.15,8.16,2008-08-08,2029-03-14
3210,658,3199,317307.51,13.29,2025-02-06,2049-05-23
3211,1188,1099,282872.23,6.85,2004-05-09,2035-08-29
3212,4566,1002,592187.69,7.84,2009-08-24,2037-08-30
3213,635,1262,386537.47,5.76,2025-09-29,2030-01-31
3214,4052,627,416186.53,13.93,2020-01-06,2034-08-30
3215,835,1454,690498.34,9.4,2001-10-05,2029-07-03
3216,673,3177,189920.36,11.12,2018-07-26,2048-03-20
3217,270,1699,715131.74,9.57,2003-05-22,2044-08-11
3218,964,2368,91378.71,12.18,2015-11-18,2032-11-28
3219,2703,4435,812707.11,9.63,2018-12-21,2041-01-31
3220,4395,790,634336.0,9.52,2012-05-02,2036-02-11
3221,1439,1255,410913.7,13.72,2019-05-14,2040-11-26
3222,681,669,720760.81,9.35,2005-04-27,2026-06-23
3223,3564,1127,775252.63,11.86,2003-08-23,2034-05-18
3224,2269,4659,735837.89,7.25,2023-08-11,2035-04-26
3225,4049,1580,913337.61,7.05,2016-09-03,2025-03-17
3226,2014,3705,593725.99,10.56,2020-06-22,2037-10-25
3227,3497,598,509909.32,10.28,2007-11-29,2048-12-19
3228,4943,2260,731141.88,9.93,2006-06-13,2025-10-18
3229,846,1303,381162.9,6.41,2010-03-12,2042-01-20
3230,3500,2203,58565.54,10.97,2023-08-04,2047-07-12
3231,4345,2528,640219.36,5.19,2014-06-04,2025-03-04
3232,3067,2204,124925.48,12.17,2020-09-06,2033-05-22
3233,4536,191,765234.66,11.25,2012-06-15,2034-10-26
3234,190,1063,217249.63,6.15,2014-02-28,2033-12-11
3235,4440,2875,132249.09,13.51,2010-10-27,2038-10-19
3236,3767,3836,788795.87,14.16,2005-09-05,2030-12-10
3237,16,3028,740646.86,8.45,2024-10-22,2044-10-02
3238,3352,3139,52752.98,7.76,2022-10-29,2037-11-19
3239,2094,1719,17752.64,10.57,2023-01-06,2028-04-19
3240,4017,1095,966020.57,11.12,2024-04-19,2034-07-12
3241,3260,2221,566904.61,5.86,2012-03-29,2028-12-21
3242,4205,4252,834616.84,10.18,2024-06-20,2045-04-13
3243,1490,3068,676947.85,10.6,2016-07-07,2044-05-02
3244,3813,127,721445.22,10.78,2014-10-08,2034-03-12
3245,1000,1858,168115.71,14.64,2001-04-20,2047-11-20
3246,4176,320,749622.54,7.56,2001-07-31,2038-09-12
3247,4105,1873,753626.04,9.27,2002-02-20,2035-05-05
3248,4556,1092,376883.03,12.22,2003-01-07,2040-05-16
3249,658,662,849189.89,8.74,2007-10-06,2036-03-04
3250,769,682,660029.19,10.87,2017-08-18,2041-06-21
3251,2464,1148,25570.05,10.28,2004-07-23,2036-05-27
3252,3605,1539,365011.69,6.75,2000-01-24,2029-09-13
3253,2199,3668,448246.53,14.89,2021-03-24,2025-11-01
3254,565,4201,535255.21,6.92,2010-05-28,2025-04-24
3255,4063,3646,238752.23,9.87,2006-10-27,2034-09-30
3256,589,4625,230828.56,7.4,2012-11-13,2038-04-15
3257,4988,3251,962783.5,10.93,2020-07-28,2036-12-18
3258,1890,1925,857113.81,9.16,2016-12-29,2041-01-21
3259,1800,3229,409254.76,6.75,2012-12-06,2028-09-13
3260,4863,969,655896.55,11.88,2003-03-20,2036-05-13
3261,2239,691,984369.47,5.58,2020-02-01,2027-06-13
3262,4294,1782,377071.24,9.53,2012-06-27,2043-06-04
3263,3711,2944,379294.62,9.6,2011-05-09,2041-02-18
3264,3289,4081,701812.95,7.81,2001-05-19,2047-10-14
3265,3985,3298,567362.64,11.18,2015-07-02,2043-02-27
3266,3446,3307,824776.75,9.14,2022-09-11,2039-10-05
3267,2357,2495,213291.44,14.44,2012-02-09,2049-08-18
3268,1651,4031,77732.03,13.14,2015-04-16,2043-03-05
3269,423,3295,696811.39,7.08,2025-04-04,2031-05-17
3270,4558,3510,999326.81,14.53,2013-11-21,2050-10-24
3271,4042,886,451124.81,14.29,2002-11-02,2041-01-09
3272,912,1392,172390.47,6.59,2001-07-25,2037-04-21
3273,1342,773,446467.71,11.6,2018-01-20,2038-09-12
3274,2413,4210,972845.59,6.02,2010-04-09,2045-08-15
3275,3076,2801,931158.14,14.45,2009-12-03,2047-11-13
3276,676,680,120841.59,14.36,2000-06-23,2048-01-03
3277,1156,493,636330.05,11.36,2024-12-20,2032-09-14
3278,1337,4194,519225.66,5.01,2014-05-28,2028-05-03
3279,4256,1911,489575.37,6.59,2024-09-29,2041-05-21
3280,4715,1637,849500.78,6.84,2006-03-08,2028-10-24
3281,1020,3130,461614.17,5.52,2011-05-10,2047-09-24
3282,532,4642,858544.62,13.13,2006-03-02,2046-07-10
3283,4637,2390,556615.73,6.4,2010-10-03,2038-04-22
3284,227,2943,682862.26,10.29,2010-05-29,2029-08-28
3285,2442,1490,347324.38,5.9,2013-04-06,2050-07-01
3286,4971,2430,412455.74,9.0,2006-06-21,2036-05-20
3287,4377,4567,225993.21,5.73,2020-04-06,2044-02-28
3288,1936,2224,851409.57,5.47,2019-04-28,2041-06-28
3289,4019,863,226506.55,13.49,2025-01-28,2044-10-16
3290,3455,488,515814.75,13.93,2000-07-15,2041-10-24
3291,25,1299,131683.79,14.3,2024-01-16,2035-12-17
3292,4143,591,107959.9,14.64,2004-07-09,2025-05-26
3293,435,1543,561821.87,6.22,2024-11-04,2042-06-16
3294,4150,4985,513331.91,7.28,2021-06-02,2030-07-27
3295,4013,1941,687278.55,8.22,2023-08-15,2026-07-27
3296,4582,4533,511821.09,8.47,2007-03-15,2029-06-04
3297,2770,3270,40570.17,7.68,2018-04-05,2028-12-21
3298,2000,2049,48445.63,9.79,2001-07-30,2025-07-17
3299,3151,678,859374.95,13.52,2010-04-08,2031-12-16
3300,2259,3333,232882.84,12.37,2009-11-30,2050-05-25
3301,4761,4727,820244.12,13.93,2010-12-20,2031-10-22
3302,4853,2572,927074.68,11.81,2019-07-09,2046-04-26
3303,1376,2793,879754.35,7.91,2010-04-19,2050-01-07
3304,4161,3869,94193.0,7.28,2000-10-03,2031-01-05
3305,114,30,837235.64,11.78,2019-12-27,2039-12-14
3306,2731,4287,769845.04,11.7,2021-09-14,2036-11-07
3307,4273,947,374112.86,6.28,2025-10-05,2036-04-11
3308,2976,1634,951889.43,13.52,2022-08-09,2030-06-04
3309,2410,1579,188644.7,12.16,2010-10-13,2031-07-26
3310,1575,2407,366434.36,5.47,2020-10-29,2029-09-22
3311,3669,916,991905.72,10.84,2024-10-25,2050-01-24
3312,4749,3263,245182.95,8.32,2005-03-10,2049-04-09
3313,4850,1562,60676.16,7.56,2023-04-28,2046-04-13
3314,2099,485,386324.15,13.18,2021-06-14,2040-09-27
3315,4022,1242,563362.14,9.89,2015-04-29,2034-07-04
3316,4412,1658,221509.74,6.63,2009-01-01,2034-04-06
3317,3053,2066,707788.34,14.55,2024-09-11,2035-06-27
3318,1172,5000,825907.78,12.7,2005-06-25,2036-06-14
3319,4907,857,254992.69,7.61,2008-05-05,2036-03-28
3320,4767,2306,542032.44,14.5,2019-07-20,2041-11-22
3321,3299,251,797853.29,10.8,2017-06-24,2050-05-14
3322,1877,2424,367924.87,14.1,2014-02-20,2049-12-19
3323,3399,2208,44505.27,7.21,2015-03-04,2049-01-12
3324,634,1902,400998.21,8.98,2016-11-21,2043-01-17
3325,907,1604,182282.86,13.1,2010-06-18,2048-02-27
3326,1214,4913,88626.38,13.47,2014-01-14,2029-10-24
3327,4546,1121,460867.58,6.75,2019-08-03,2032-01-07
3328,2357,426,390396.95,14.31,2019-07-23,2041-05-14
3329,3511,325,173353.99,10.4,2000-11-25,2043-01-27
3330,378,3603,542524.16,8.43,2010-09-02,2028-06-30
3331,1420,1860,152179.99,8.4,2015-06-05,2037-12-31
3332,1797,841,26732.06,14.92,2010-10-01,2048-02-18
3333,4237,4365,272627.3,7.4,2019-06-11,2050-03-25
3334,556,2234,566205.09,7.04,2002-10-19,2038-11-08
3335,359,3402,999660.85,8.72,2024-07-09,2039-02-22
3336,4077,1757,336845.27,7.12,2008-09-20,2030-06-22
3337,756,143,300842.36,7.96,2004-06-30,2045-02-08
3338,626,2112,885503.94,12.31,2022-11-26,2034-07-25
3339,3629,736,296759.03,14.78,2019-03-01,2043-10-30
3340,3804,956,511012.98,12.0,2012-08-15,2026-07-08
3341,4461,941,949270.92,9.4,2023-11-28,2042-03-04
3342,1730,2823,94752.68,10.76,2013-08-26,2050-11-06
3343,4030,798,188579.03,14.63,2012-04-23,2047-04-12
3344,3280,1640,952856.21,5.32,2017-07-25,2033-01-22
3345,2529,183,548543.62,13.16,2001-01-28,2028-03-15
3346,3988,4845,365425.26,14.81,2025-01-21,2026-12-28
3347,2410,4388,702870.93,7.77,2016-01-01,2044-02-01
3348,364,2023,274625.31,5.34,2017-05-18,2035-09-15
3349,3569,2709,312884.11,6.1,2011-12-21,2031-01-15
3350,4180,4471,335389.28,7.05,2018-09-22,2042-09-15
3351,889,2060,249921.8,11.85,2005-06-23,2034-10-04
3352,3553,4786,232932.02,7.53,2015-08-21,2037-01-14
3353,4436,3207,113237.48,9.93,2007-09-22,2047-08-29
3354,2603,4990,240040.45,5.97,2011-07-07,2042-12-23
3355,4532,4322,607984.54,13.86,2017-12-08,2044-05-27
3356,1499,1427,349249.75,12.77,2009-03-20,2046-05-04
3357,2016,2850,153491.36,13.17,2018-08-23,2033-12-28
3358,2672,4095,813785.12,12.97,2007-08-22,2042-04-04
3359,2342,1501,636651.38,13.85,2005-03-15,2050-10-07
3360,3778,834,723748.39,5.21,2003-03-11,2048-06-28
3361,3927,3818,104849.2,5.74,2015-08-15,2028-01-26
3362,833,1421,758546.41,12.78,2017-06-14,2050-01-17
3363,2333,3008,721668.89,7.26,2010-09-24,2050-07-06
3364,2614,2607,442658.62,13.33,2025-04-18,2049-07-25
3365,3828,1081,826986.17,10.48,2004-12-31,2046-08-27
3366,3907,2125,100330.1,7.93,2016-07-28,2031-08-10
3367,534,1279,951177.67,7.12,2017-01-04,2037-08-04
3368,4959,2167,907240.61,7.76,2011-04-11,2028-12-11
3369,983,1865,723653.93,10.23,2000-12-13,2028-10-28
3370,2030,2184,266955.32,10.67,2014-09-24,2036-01-20
3371,3791,1141,194492.34,14.84,2003-06-29,2027-06-08
3372,80,2191,696584.56,8.87,2011-11-29,2045-04-21
3373,843,4660,886182.91,6.87,2024-10-02,2050-07-24
3374,343,1309,694907.02,10.61,2013-03-24,2030-10-07
3375,1635,3647,818815.34,8.11,2019-10-25,2040-10-15
3376,4140,2239,950120.91,9.05,2002-03-06,2028-08-05
3377,4403,1967,501287.04,10.06,2009-09-20,2047-04-02
3378,4109,4300,257471.73,9.91,2018-02-11,2031-05-14
3379,3318,4510,770891.72,12.6,2000-04-26,2038-07-11
3380,1907,1581,265451.23,13.5,2012-12-21,2028-11-19
3381,1477,4901,106241.72,5.76,2022-09-19,2050-05-19
3382,1990,841,194873.51,9.06,2014-08-16,2039-06-21
3383,858,4052,196664.13,7.35,2020-03-23,2045-08-25
3384,1982,4974,771959.91,5.8,2023-11-18,2043-05-01
3385,1728,1341,529453.61,13.41,2003-05-16,2030-08-08
3386,2500,1803,559196.26,10.03,2025-12-29,2035-01-08
3387,3078,4922,589474.0,6.58,2007-03-05,2040-05-09
3388,4877,4706,363463.6,11.35,2016-08-29,2027-10-30
3389,2486,4720,381916.57,10.89,2009-07-29,2049-12-18
3390,169,2154,545752.36,6.82,2010-05-27,2035-08-02
3391,3044,3167,61836.06,5.54,2003-08-13,2029-05-02
3392,4770,3891,988409.14,8.13,2018-05-14,2036-09-21
3393,449,4719,939085.28,7.57,2022-10-27,2043-05-23
3394,2229,3510,813959.24,14.76,2000-07-03,2041-11-09
3395,1683,4441,458372.53,9.29,2018-03-26,2048-05-22
3396,1620,2756,512025.41,7.46,2007-04-14,2034-06-09
3397,1526,2669,261627.98,6.45,2010-02-23,2032-05-11
3398,2232,543,596701.68,10.86,2019-10-22,2044-10-28
3399,1335,4313,750136.15,7.11,2017-10-15,2026-05-14
3400,1388,4756,820707.57,12.44,2015-08-27,2046-02-23
3401,1261,1119,74413.37,12.52,2024-05-09,2037-10-05
3402,30,2659,150182.12,7.17,2009-06-07,2033-02-14
3403,3,2053,509150.56,8.34,2001-08-20,2025-05-22
3404,2358,691,110060.23,13.3,2010-03-13,2027-03-30
3405,3199,1704,238106.93,11.78,2001-02-03,2049-01-20
3406,3081,2897,883897.23,14.61,2009-12-12,2025-10-28
3407,1921,1951,112741.26,10.34,2015-01-04,2039-08-12
3408,1923,2070,184131.89,8.73,2014-02-06,2041-10-01
3409,634,4162,837649.0,11.77,2024-04-09,2048-06-19
3410,831,242,476223.51,13.99,2011-10-07,2038-03-23
3411,1280,2671,869749.32,9.84,2023-06-01,2044-11-15
3412,4595,2961,166154.04,7.71,2004-04-09,2050-06-27
3413,1311,2330,849157.64,6.85,2002-07-11,2043-02-14
3414,468,676,335547.23,12.92,2022-07-10,2040-12-12
3415,4913,2144,166371.43,7.13,2021-10-28,2027-10-11
3416,3463,1736,897252.75,5.51,2005-05-27,2049-09-06
3417,2744,4202,671938.26,12.72,2005-07-19,2033-02-21
3418,1833,1519,337479.5,7.56,2007-05-29,2027-08-01
3419,590,741,21325.81,6.27,2001-01-05,2027-09-12
3420,2126,2430,239626.15,13.93,2011-03-24,2042-01-25
3421,1250,1807,76370.55,9.08,2013-04-11,2031-04-05
3422,337,527,653765.31,5.2,2006-10-18,2039-04-06
3423,3067,3295,875194.84,6.61,2005-11-03,2030-01-04
3424,4302,3460,548665.83,14.12,2001-12-10,2036-08-24
3425,1225,4153,554616.94,10.52,2025-04-19,2034-11-23
3426,3134,3768,524349.13,12.84,2008-08-22,2029-06-13
3427,196,3057,377602.54,13.05,2016-07-23,2045-04-14
3428,4799,4423,640205.25,12.43,2008-12-27,2041-11-11
3429,3479,2864,708798.85,8.54,2020-09-21,2050-05-01
3430,2130,1826,164613.74,12.34,2016-11-11,2030-01-11
3431,2643,1538,376723.39,11.02,2020-01-20,2037-01-13
3432,2983,3091,783795.78,11.18,2025-12-28,2037-06-09
3433,1550,327,19584.18,8.36,2004-01-13,2045-04-08
3434,2624,1726,842847.75,5.05,2001-10-23,2029-04-10
3435,1203,2642,209005.08,12.66,2018-09-29,2028-04-12
3436,2583,556,121844.32,8.61,2019-04-27,2025-03-30
3437,1255,3616,265578.65,7.43,2016-03-22,2040-02-17
3438,4890,4413,982579.76,6.63,2016-01-03,2047-07-09
3439,230,4675,27533.45,5.98,2004-03-02,2045-12-14
3440,4781,1930,767995.71,10.49,2019-02-06,2050-01-27
3441,2775,4365,586348.2,11.28,2006-02-18,2042-09-07
3442,1992,1282,642749.93,6.28,2001-01-30,2028-07-13
3443,4201,3956,512852.81,13.14,2024-10-11,2029-01-24
3444,4918,3866,614503.34,14.4,2022-05-05,2037-07-06
3445,782,3397,86653.19,12.86,2005-12-20,2039-09-17
3446,4496,2440,311293.69,8.09,2020-10-26,2046-04-19
3447,3567,1463,83746.35,9.64,2025-11-21,2025-02-09
3448,4111,3323,241143.39,6.93,2024-01-18,2034-03-02
3449,2263,1394,525940.77,11.31,2015-05-04,2039-11-28
3450,2590,3474,625360.62,9.33,2006-05-12,2027-03-16
3451,4976,1330,725172.87,7.28,2010-03-14,2025-03-03
3452,2636,4015,671952.78,11.36,2022-09-18,2039-01-10
3453,2433,1095,669783.38,11.81,2003-12-13,2037-11-03
3454,3932,2438,584116.83,7.07,2001-08-22,2048-01-29
3455,779,498,623868.06,12.19,2025-09-13,2045-02-19
3456,3661,3940,932516.27,9.45,2005-10-07,2035-05-26
3457,3642,3012,153155.35,11.63,2009-06-25,2039-06-05
3458,2539,4877,502265.79,5.16,2009-02-01,2025-04-16
3459,305,4027,643152.03,10.85,2019-03-19,2045-03-01
3460,3621,1915,927636.54,8.2,2014-02-01,2040-10-23
3461,3828,2213,780343.78,6.05,2020-03-03,2047-12-03
3462,2547,3658,574424.29,14.43,2006-03-31,2040-03-28
3463,562,4023,461585.66,9.58,2014-03-29,2049-01-21
3464,2325,4872,362578.06,9.1,2008-05-23,2047-05-17
3465,3897,4130,63677.72,12.18,2004-03-19,2025-04-28
3466,824,261,80095.76,10.08,2018-11-13,2027-09-07
3467,2179,1295,618824.83,8.37,2017-12-04,2049-07-07
3468,2049,3235,795340.46,12.37,2017-10-17,2031-05-15
3469,319,3542,948703.32,11.49,2004-12-11,2045-07-30
3470,193,1716,554769.91,8.9,2020-07-22,2049-04-14
3471,671,1955,630012.8,10.36,2019-10-25,2026-08-31
3472,4674,3930,240624.45,14.12,2011-08-01,2027-06-18
3473,1664,2487,874856.28,6.89,2007-10-24,2041-11-10
3474,2611,388,188291.44,11.3,2000-08-26,2047-02-11
3475,3883,4782,548108.77,7.51,2025-11-26,2031-03-16
3476,4754,901,679744.82,9.69,2021-05-28,2039-11-25
3477,4180,115,899458.79,12.56,2010-04-04,2027-02-14
3478,3826,1462,886261.87,13.5,2000-04-25,2036-09-14
3479,2239,1920,486916.92,14.4,2005-12-20,2026-11-06
3480,2083,4109,430074.07,10.36,2013-11-20,2041-02-11
3481,2586,1257,763902.51,13.16,2016-09-24,2044-05-02
3482,2677,3951,347652.55,12.4,2022-12-16,2049-02-05
3483,1836,1610,478646.03,7.31,2022-06-13,2049-06-17
3484,928,1179,910360.92,6.08,2009-09-01,2040-09-16
3485,2418,2396,827782.46,11.6,2003-10-11,2034-03-23
3486,34,1300,97589.56,11.0,2011-10-03,2044-04-26
3487,384,1793,491933.45,5.51,2006-04-08,2044-03-10
3488,4548,2254,329966.91,13.12,2018-01-04,2041-04-04
3489,3332,154,307463.08,8.59,2024-11-11,2036-12-18
3490,1455,3826,402124.97,11.45,2007-04-01,2042-03-22
3491,1884,869,706268.02,11.0,2016-06-09,2040-07-09
3492,3884,4182,100085.51,12.64,2020-09-01,2027-05-09
3493,2721,3513,144844.98,11.73,2008-09-23,2044-02-04
3494,2664,1187,564858.47,7.18,2013-04-12,2048-04-07
3495,1109,4853,296856.04,5.5,2008-05-27,2047-08-29
3496,451,1243,495102.09,10.52,2007-05-03,2043-05-16
3497,2514,2368,522613.15,10.61,2018-11-09,2037-09-12
3498,772,4106,780517.79,5.15,2021-05-17,2033-10-06
3499,2815,299,819824.8,14.56,2022-10-07,2050-07-20
3500,3157,2581,257347.77,5.05,2000-06-27,2041-05-13
3501,501,2092,817584.99,11.78,2011-11-02,2045-01-01
3502,931,200,73521.1,9.82,2014-10-05,2042-06-02
3503,4586,2089,744910.86,5.53,2024-03-26,2037-07-27
3504,4420,4595,255928.09,10.66,2018-06-19,2043-07-16
3505,3161,2596,657655.78,13.29,2016-02-07,2026-05-07
3506,4949,835,350178.14,11.32,2017-02-13,2026-01-25
3507,2432,2121,421949.53,8.15,2024-07-30,2050-03-01
3508,2947,895,195721.99,12.96,2004-05-21,2048-04-19
3509,3517,2303,145938.17,14.97,2005-04-02,2035-02-20
3510,4707,3306,882003.03,12.17,2001-10-16,2033-05-25
3511,4442,2762,931435.62,14.93,2000-02-11,2025-07-30
3512,3425,638,909262.67,12.34,2019-02-25,2043-03-25
3513,4862,2351,501867.51,11.5,2018-03-29,2032-09-17
3514,4523,1940,781531.16,10.44,2019-05-12,2046-04-15
3515,3513,1150,619143.53,10.81,2006-03-22,2026-06-18
3516,3288,868,553277.76,14.52,2025-02-23,2031-02-19
3517,3323,3762,856771.94,7.72,2001-01-05,2047-12-26
3518,2835,3579,260076.2,6.09,2019-04-21,2050-10-21
3519,843,1449,275215.21,8.03,2022-06-15,2025-12-03
3520,4788,1304,326426.23,6.83,2000-09-15,2036-03-11
3521,3292,4346,973681.39,9.19,2010-07-05,2044-08-14
3522,735,108,954230.5,10.06,2016-10-22,2034-06-29
3523,4316,1754,967370.18,14.17,2009-09-01,2028-12-02
3524,1253,3052,67206.86,5.27,2020-04-01,2046-06-18
3525,946,1820,875432.31,13.79,2018-01-06,2025-03-09
3526,1211,4664,715971.36,10.4,2025-11-29,2034-03-15
3527,1627,3027,335596.03,5.19,2005-09-27,2044-07-13
3528,510,483,783503.67,7.21,2007-02-02,2032-10-22
3529,4028,594,146876.12,7.85,2004-11-20,2048-04-01
3530,157,3251,451856.0,13.51,2018-06-03,2031-03-15
3531,3125,787,688876.69,5.45,2002-04-12,2028-05-12
3532,3829,3582,273833.14,12.16,2015-07-18,2042-02-28
3533,2730,3358,928428.5,9.22,2009-10-09,2025-09-02
3534,4844,2176,520203.14,8.65,2008-10-28,2045-01-02
3535,1438,3,766054.77,7.05,2023-05-03,2042-05-04
3536,3999,1795,269467.71,7.77,2003-03-11,2047-08-18
3537,1744,4284,313124.02,13.77,2000-08-17,2048-02-19
3538,2669,4719,81621.52,7.53,2021-10-12,2047-10-21
3539,687,4285,607824.6,10.71,2024-05-14,2048-07-07
3540,2350,2465,416757.9,12.25,2020-03-05,2040-01-25
3541,3943,1826,938792.71,12.21,2018-01-06,2028-12-25
3542,3735,3516,930065.09,11.94,2019-05-17,2028-09-07
3543,955,3307,421776.84,5.35,2025-04-01,2034-05-14
3544,2536,851,907226.4,7.9,2024-04-10,2048-06-07
3545,743,2668,548345.84,13.97,2009-08-28,2040-02-08
3546,4450,2720,833810.85,7.04,2006-04-21,2038-11-19
3547,1016,3911,993210.16,11.12,2024-07-13,2035-04-10
3548,2932,1730,856697.27,11.29,2005-04-23,2032-08-23
3549,3811,3640,925592.92,5.48,2023-08-23,2046-03-28
3550,1408,155,987265.59,8.7,2023-01-26,2039-05-02
3551,51,1100,391160.1,7.41,2020-08-13,2046-06-28
3552,2078,2705,888184.34,5.74,2007-02-24,2041-06-27
3553,1873,3292,179640.44,6.87,2005-09-29,2047-07-24
3554,1344,3881,976562.74,7.29,2015-04-05,2035-02-14
3555,3423,2330,825231.67,8.04,2000-10-19,2050-03-24
3556,935,1294,131874.81,12.17,2016-05-16,2044-06-19
3557,516,3113,702874.73,10.3,2010-10-12,2025-11-29
3558,3233,3527,521270.39,10.91,2001-02-19,2030-11-21
3559,2893,2294,636284.04,14.56,2018-01-08,2039-01-22
3560,3272,880,437802.71,8.74,2006-10-30,2044-08-21
3561,4451,372,322260.1,11.62,2017-02-18,2043-08-21
3562,242,2340,160042.95,6.77,2020-03-18,2038-09-19
3563,2087,3855,925397.29,5.56,2020-05-03,2035-07-16
3564,1125,1947,830865.97,10.43,2017-06-23,2044-09-23
3565,4076,1437,115698.93,12.05,2001-07-26,2036-08-30
3566,864,1174,409547.87,14.37,2009-12-19,2025-06-05
3567,3864,3855,221615.82,14.86,2018-10-09,2039-03-03
3568,3923,2478,153991.86,14.92,2014-02-26,2034-02-18
3569,2291,2359,489466.16,7.56,2006-12-23,2027-04-30
3570,1329,3198,112760.12,14.52,2017-01-26,2033-01-28
3571,2267,4680,570254.25,10.35,2009-12-29,2028-06-08
3572,2203,3057,693440.35,10.27,2022-08-15,2037-07-03
3573,1496,3769,707819.19,5.31,2013-07-27,2049-09-28
3574,3212,3973,771119.23,11.77,2013-05-02,2037-10-23
3575,1573,2530,372871.94,10.52,2002-09-22,2048-09-25
3576,995,56,812099.1,14.97,2022-07-16,2043-12-08
3577,559,248,734784.13,6.16,2016-08-24,2030-04-06
3578,3538,4352,751330.51,11.25,2007-09-27,2028-12-19
3579,2403,3173,16184.0,7.12,2022-12-05,2029-08-28
3580,1256,1935,181061.03,13.41,2013-08-10,2043-03-02
3581,1888,4374,128110.99,12.13,2009-08-17,2034-10-17
3582,1603,302,445253.38,9.74,2007-03-09,2039-08-29
