TransactionID,AccountID,TransactionDate,Amount,TransactionType,Description
2816,228,2018-07-04,378135.45,Credit,Quam quidem mollitia harum corporis beatae.
2817,1212,2022-07-24,303585.97,Debit,Numquam qui consequuntur soluta enim.
2818,4841,2008-11-07,358658.88,Debit,Eaque labore repellat possimus.
2819,470,2022-01-02,242081.6,Credit,Quia temporibus cumque similique quidem vitae aperiam exercitationem.
2820,3820,2012-02-17,439907.1,Credit,Quibusdam sapiente molestias provident quos aliquam recusandae.
2821,3982,2008-11-26,271739.5,Debit,Ex occaecati illum temporibus.
2822,3881,2010-10-22,165626.06,Debit,Repellendus quae eaque.
2823,4438,2016-01-08,100232.87,Credit,Cumque expedita atque maiores.
2824,230,2018-09-26,231268.57,Debit,Dignissimos pariatur vel.
2825,576,2010-08-10,295481.14,Credit,Natus deserunt officia illum sunt enim voluptatibus.
2826,772,2021-05-05,447340.01,Debit,Voluptatibus aperiam culpa soluta modi eligendi amet.
2827,1936,2018-05-15,34099.63,Debit,Sunt adipisci assumenda magni sed perspiciatis.
2828,4142,2002-06-20,42086.73,Credit,Eos perspiciatis incidunt.
2829,1039,2004-08-08,288699.76,Debit,Dolor quod modi blanditiis.
2830,828,2006-09-21,450824.48,Credit,Odio magni consequatur blanditiis distinctio.
2831,2827,2025-06-11,481917.67,Debit,Adipisci praesentium assumenda similique beatae.
2832,3067,2010-07-30,322677.22,Debit,Voluptate aperiam ullam cum laborum aspernatur sit dolor.
2833,4941,2023-01-01,260101.07,Debit,Quos fugit pariatur ipsam.
2834,1902,2021-06-27,325211.8,Credit,Consectetur perferendis ipsam ut ducimus commodi eos.
2835,4801,2001-04-23,223719.69,Credit,Reprehenderit sequi animi ad.
2836,1823,2009-12-26,382209.5,Debit,Ducimus tempora incidunt error mollitia atque.
2837,4410,2009-04-19,213448.49,Credit,Magni perspiciatis quia minima nobis omnis beatae.
2838,2810,2025-09-20,443181.68,Debit,Placeat odit eaque dolorem.
2839,1819,2022-07-06,381595.68,Debit,Voluptates corporis voluptatem autem illo.
2840,4302,2015-07-13,315475.28,Debit,Porro sapiente quisquam qui.
2841,2090,2017-09-01,56474.85,Debit,Fugiat quis quas eos.
2842,485,2013-07-30,97254.84,Debit,Labore commodi ex qui excepturi sed sint.
2843,1130,2024-04-15,261889.4,Credit,Ratione quae laudantium voluptatibus iusto animi cum.
2844,687,2015-07-25,177965.65,Debit,Accusantium voluptates quia voluptate.
2845,3687,2023-04-06,280509.29,Debit,Voluptatem neque porro quaerat magnam incidunt.
2846,109,2000-04-05,373918.68,Debit,Labore harum quasi mollitia quis iste numquam.
2847,1064,2002-09-13,2760.46,Debit,Ab quaerat nostrum vel.
2848,4159,2021-09-12,251585.07,Debit,Quia dolorum voluptatem ab.
2849,577,2007-09-30,443070.74,Credit,Quidem doloribus dolorem reprehenderit animi ea repellendus tempore.
2850,1782,2009-06-08,279679.69,Credit,Modi perferendis occaecati voluptatibus in dolores.
2851,3146,2019-07-02,252152.46,Credit,Aspernatur tempora quia debitis sit.
2852,1469,2012-01-31,132940.03,Credit,Voluptatum ad molestias adipisci nulla illum et.
2853,988,2013-01-29,338418.06,Credit,Iure consectetur eos minima.
2854,2730,2020-07-14,823.54,Credit,Dolor animi ipsa corrupti.
2855,960,2004-02-04,193375.17,Credit,Vero natus tempora commodi corporis ab.
2856,4026,2024-09-07,56938.52,Credit,Et veritatis dignissimos harum.
2857,4593,2004-09-17,374279.59,Credit,Necessitatibus exercitationem architecto ex.
2858,2474,2000-12-04,292334.11,Credit,Fuga iusto asperiores architecto necessitatibus laborum quidem.
2859,4274,2006-03-09,455709.49,Credit,Reprehenderit voluptatum accusamus laboriosam commodi ipsa vitae.
2860,4129,2003-04-22,413866.88,Debit,Inventore reprehenderit laborum pariatur aspernatur saepe quam.
2861,607,2018-08-10,13794.48,Credit,Facere praesentium fuga sit perferendis blanditiis ut.
2862,4708,2025-05-19,16747.77,Credit,Numquam eos harum nam corporis saepe.
2863,3594,2008-06-03,451417.35,Debit,Inventore nam iusto expedita.
2864,2396,2013-03-16,262983.21,Credit,Id quo facilis quisquam eaque nihil.
2865,2281,2013-08-04,272573.63,Debit,Nihil iste pariatur accusantium nihil deserunt.
2866,876,2017-01-02,407479.18,Debit,Dolorem assumenda a laborum soluta.
2867,1076,2000-02-21,8552.26,Credit,Accusamus consequuntur dolor ducimus molestias.
2868,3113,2000-10-20,65421.06,Debit,Delectus alias quasi molestias.
2869,1984,2010-01-06,337528.1,Debit,Nihil exercitationem facere minima ut unde voluptates.
2870,1534,2016-09-28,370472.54,Credit,Illum eaque expedita tempora eveniet.
2871,818,2013-08-19,460809.51,Debit,Iure dignissimos quia repudiandae omnis dolor.
2872,3400,2018-07-09,466302.44,Debit,Quia commodi ipsam nisi architecto similique assumenda.
2873,680,2005-04-08,239738.47,Credit,Ratione sunt illum.
2874,11,2017-12-20,145239.3,Credit,Magnam aperiam a.
2875,240,2020-02-03,487190.35,Debit,Impedit et impedit quasi reprehenderit officiis repellat inventore.
2876,4817,2025-04-30,98683.78,Debit,Eos sequi quaerat veniam nam.
2877,1274,2007-12-07,38178.81,Credit,Impedit voluptatibus aliquam at.
2878,3297,2010-03-16,425435.85,Credit,Excepturi veritatis amet cupiditate ipsa.
2879,3792,2024-04-07,154135.37,Credit,Sit laboriosam ea.
2880,4688,2009-07-11,100156.32,Debit,Doloribus iste maiores neque beatae.
2881,3615,2018-02-19,404623.41,Credit,Molestiae eveniet eos temporibus saepe at.
2882,3556,2002-09-03,412947.78,Debit,Earum odio veritatis in magni.
2883,3846,2001-06-19,290571.91,Debit,Ex praesentium saepe tempora.
2884,1678,2016-08-15,87769.77,Debit,Provident molestiae quaerat eum.
2885,3803,2015-09-20,138924.12,Debit,Vitae eveniet ducimus minus.
2886,3823,2011-07-29,269738.93,Credit,Laboriosam dignissimos sunt dolores impedit iure.
2887,10,2006-05-07,143093.49,Credit,Assumenda quidem saepe minima.
2888,3563,2021-07-17,309491.28,Credit,Quisquam ipsam excepturi ex earum.
2889,3023,2009-01-19,166854.81,Credit,Culpa odit eum aut quasi repellendus nesciunt odit.
2890,2462,2015-03-14,184743.9,Debit,Tempora cupiditate vel.
2891,3784,2013-11-30,418188.3,Credit,Mollitia similique asperiores omnis id ullam animi omnis.
2892,2366,2003-07-03,340351.69,Debit,Laudantium ratione distinctio tenetur neque fugiat maxime.
2893,3590,2022-04-18,413611.61,Debit,In asperiores sapiente cumque nulla.
2894,1207,2020-12-26,203151.87,Credit,Suscipit delectus nulla numquam modi beatae.
2895,170,2000-08-07,428860.42,Credit,Numquam perspiciatis velit nulla ut possimus quidem mollitia.
2896,3472,2009-11-29,22972.17,Debit,Atque aliquid impedit enim provident aliquam similique totam.
2897,2176,2014-01-11,203445.11,Debit,Minus eligendi porro tempore mollitia reprehenderit quia cupiditate.
2898,285,2016-03-14,7849.26,Credit,Culpa delectus perferendis debitis accusantium nemo accusantium.
2899,540,2021-08-27,246078.18,Debit,Earum molestiae quo voluptate fugiat ratione provident.
2900,3313,2023-02-21,106669.89,Credit,Tenetur vero labore eius iusto mollitia a.
2901,2010,2001-04-20,249239.74,Debit,Excepturi modi aliquam at.
2902,1861,2022-03-26,1559.93,Debit,Dolorem eos illo sunt.
2903,2891,2009-12-04,227005.81,Debit,Quo perferendis tempora est libero.
2904,4132,2021-03-13,199995.69,Credit,Quibusdam in eaque.
2905,163,2022-08-31,2504.73,Credit,Ipsum dignissimos ipsum magni nisi.
2906,4451,2002-04-30,45782.66,Credit,Architecto maxime tempora eveniet itaque perferendis.
2907,1388,2013-02-24,343583.91,Credit,Accusantium quidem excepturi impedit.
2908,3275,2003-03-23,311234.18,Debit,Ullam vel nulla aspernatur aliquid veritatis recusandae.
2909,4794,2006-09-05,354641.84,Debit,Consequuntur distinctio dolore.
2910,3033,2002-07-03,496550.34,Credit,Dolorem eos inventore voluptatum voluptatibus.
2911,990,2004-05-16,278075.74,Credit,Aspernatur sed illum culpa praesentium nulla beatae distinctio.
2912,299,2005-06-14,106554.75,Debit,Pariatur mollitia fugiat illum cum maxime mollitia unde.
2913,4736,2010-11-09,190476.66,Debit,Itaque aliquid temporibus maxime facere autem.
2914,4379,2016-12-27,396884.89,Debit,Maxime eaque esse ipsum.
2915,863,2024-01-17,457543.56,Credit,Maiores praesentium culpa hic dignissimos enim quaerat magnam.
2916,1118,2019-11-13,87863.11,Debit,Quia delectus expedita harum deserunt quidem molestias labore.
2917,2728,2005-11-02,129961.73,Credit,Facilis dolorum non.
2918,2271,2013-03-17,119665.35,Debit,Rem numquam animi similique mollitia voluptates.
2919,4736,2023-06-17,286837.78,Credit,Beatae ullam aliquid at repellat nemo dolorem.
2920,3120,2019-06-10,150886.77,Debit,Odit quas neque quaerat ut quo.
2921,483,2000-05-01,143115.03,Credit,Quaerat tempora earum facilis.
2922,3748,2003-08-31,103183.67,Debit,Quis autem officiis itaque soluta consequatur numquam.
2923,160,2010-01-31,141038.17,Credit,Provident vitae nobis debitis velit similique quos.
2924,1431,2019-07-14,240102.0,Credit,Vitae nobis reprehenderit odit itaque iste odio quas.
2925,1938,2016-03-11,76782.98,Credit,Necessitatibus atque eveniet eos eligendi numquam.
2926,2839,2003-12-15,208952.74,Credit,Repudiandae impedit cumque at.
2927,439,2025-03-05,113915.03,Credit,Tempora molestiae cum magnam tenetur deserunt.
2928,1070,2012-06-18,264635.35,Debit,Et iure voluptates vero dolorum.
2929,1138,2013-02-27,358552.18,Debit,Magni doloremque earum.
2930,812,2000-10-30,74839.21,Credit,Non consectetur distinctio id optio.
2931,3855,2018-01-11,123521.06,Debit,Accusantium facilis laborum magnam velit.
2932,919,2020-02-04,443332.05,Debit,Natus cumque fuga assumenda molestiae reiciendis beatae.
2933,4856,2014-03-24,20263.02,Debit,Deleniti aliquid minima fugit quas rem aliquam non.
2934,2410,2004-10-27,183354.57,Credit,Cum adipisci quae.
2935,4691,2001-08-31,124265.61,Credit,Voluptatum odio ullam delectus aperiam.
2936,1477,2015-04-18,443597.35,Debit,Explicabo illo rem corporis inventore enim blanditiis a.
2937,392,2010-09-03,335854.32,Credit,Ut maxime aspernatur totam eum quo laborum.
2938,2615,2016-05-29,242873.76,Debit,Voluptate voluptatibus quisquam perspiciatis doloremque tempora molestias iure.
2939,255,2018-11-09,290454.88,Debit,Incidunt ipsa consectetur neque molestiae distinctio.
2940,4676,2015-08-24,258675.5,Credit,Omnis nam rem voluptate deleniti dicta error optio.
2941,659,2013-11-12,432650.12,Credit,Corrupti reiciendis sunt fugiat veniam.
2942,2672,2002-06-07,208388.86,Debit,Officia natus earum corporis.
2943,1709,2020-01-05,11097.96,Debit,Cum animi minus eos iusto placeat totam.
2944,4131,2017-12-21,316352.46,Credit,Maxime ut pariatur natus nihil.
2945,1093,2010-08-24,106319.98,Credit,Explicabo rem alias pariatur quasi possimus nemo rerum.
2946,1005,2004-12-04,412927.29,Credit,Cum minima accusantium doloremque quod et pariatur magni.
2947,4034,2008-06-13,226800.34,Debit,Quas labore sit eligendi cum soluta.
2948,4410,2015-09-06,72263.0,Credit,Numquam nostrum officia alias minus dignissimos.
2949,4426,2002-11-28,89937.28,Debit,Et possimus ea ducimus voluptatem sit.
2950,3812,2003-01-14,189901.94,Debit,Optio eligendi deserunt.
2951,1151,2025-01-19,418430.32,Debit,Et eos voluptate ullam quasi facere.
2952,2253,2008-07-23,425946.93,Credit,Corporis porro fuga numquam unde perspiciatis sint.
2953,4374,2014-07-03,319078.57,Credit,Magnam eius sapiente natus dolorem totam consequuntur.
2954,3579,2009-04-12,433417.1,Debit,Consectetur aspernatur nesciunt error voluptates.
2955,3619,2024-01-07,295834.77,Debit,Ipsa magnam quos est praesentium quaerat.
2956,2639,2003-06-15,37260.74,Credit,Porro tempora autem rem iure voluptates ducimus.
2957,2259,2021-01-13,223341.49,Credit,Natus magni facere in laudantium quasi perferendis error.
2958,3087,2020-10-22,247648.48,Credit,Sit a ipsa ea cupiditate tempore earum.
2959,3215,2021-04-24,202978.78,Credit,Modi expedita consectetur rem repellat explicabo nostrum.
2960,2432,2021-05-27,146820.98,Debit,Voluptatibus pariatur possimus veniam porro.
2961,1212,2001-04-29,403886.06,Debit,Sunt tempora quaerat possimus dicta corrupti.
2962,2200,2021-12-24,415260.05,Credit,Harum excepturi autem eaque laudantium mollitia.
2963,1873,2013-09-01,427718.74,Credit,Explicabo voluptates dolore esse.
2964,3921,2007-04-17,297449.9,Credit,Eius vitae vitae odio.
2965,3769,2004-06-24,309089.26,Debit,Pariatur exercitationem iste repellat temporibus.
2966,2787,2015-08-01,34653.87,Debit,Occaecati eius quaerat officia totam unde.
2967,1638,2011-04-07,315223.47,Credit,Officiis placeat laborum nulla suscipit expedita.
2968,2573,2006-10-22,24985.12,Credit,Ipsum voluptate nisi recusandae sequi accusamus culpa.
2969,2659,2002-09-14,38151.93,Debit,Officiis facilis nobis impedit et porro.
2970,2035,2021-02-26,132944.21,Debit,Dolores nihil nam sed necessitatibus ipsa.
2971,3988,2011-08-06,142021.83,Credit,Saepe veritatis sint fugit voluptatem libero iusto.
2972,125,2006-04-24,260113.86,Debit,Explicabo minima quibusdam at.
2973,957,2005-11-14,98455.03,Credit,Rem exercitationem commodi ab laborum modi natus.
2974,2933,2016-03-16,371315.85,Credit,Repudiandae quis voluptas esse fuga.
2975,2430,2014-01-11,136583.19,Credit,Voluptas officiis ipsum.
2976,1579,2014-12-12,340626.9,Credit,Repellendus quod culpa.
2977,711,2002-11-26,462057.31,Credit,Mollitia eligendi veniam non quidem et.
2978,1437,2013-07-02,26280.13,Credit,Optio voluptatum nemo velit.
2979,4932,2003-07-20,4448.48,Credit,Optio veniam cumque quibusdam.
2980,446,2012-08-10,342419.63,Credit,Explicabo alias velit quibusdam fugit maxime rerum.
2981,4774,2009-11-30,351803.07,Debit,Totam optio nesciunt mollitia assumenda iusto.
2982,616,2012-09-04,336770.13,Credit,Nesciunt laudantium eum sunt repellat laudantium sequi.
2983,1102,2001-06-27,217652.29,Credit,Enim provident ex.
2984,4065,2005-07-08,194148.86,Credit,Harum enim assumenda adipisci id laboriosam.
2985,4755,2023-12-17,410636.04,Debit,Numquam quisquam rem necessitatibus nemo deserunt.
2986,1034,2015-03-01,431701.43,Debit,Ad maxime adipisci.
2987,1354,2025-04-23,393170.98,Credit,Nisi vero consectetur voluptate magnam veniam nam.
2988,4740,2023-02-07,384445.17,Debit,Veniam beatae ipsam laborum.
2989,4823,2019-09-26,485169.99,Debit,Saepe dignissimos accusamus inventore nobis.
2990,1403,2015-12-10,291533.57,Credit,Ut ipsa praesentium ratione.
2991,4089,2003-08-08,65991.11,Credit,Vel aperiam facere porro facere.
2992,4621,2011-10-18,398808.0,Debit,Reiciendis suscipit unde tempore soluta autem minima similique.
2993,2100,2016-01-05,35523.35,Credit,Voluptatum distinctio vitae nam quidem suscipit esse iusto.
2994,4262,2019-05-03,400453.59,Credit,Perspiciatis neque ab officia minus dolor.
2995,591,2007-09-06,117632.89,Debit,Atque at minus delectus.
2996,1218,2002-12-24,118112.61,Credit,Qui voluptatem veritatis molestias eaque harum accusantium optio.
2997,3748,2024-07-23,153428.42,Debit,Eligendi accusamus autem delectus nam assumenda quisquam placeat.
2998,2271,2013-09-18,355453.17,Debit,Assumenda ex error non.
2999,3644,2015-10-21,227575.82,Debit,Distinctio expedita esse.
3000,2407,2009-11-13,351138.36,Debit,Qui neque modi modi.
3001,4422,2018-09-15,487354.09,Credit,Nesciunt eos eum quo sit fugit.
3002,280,2018-04-28,430663.61,Debit,Ratione tempora maxime id.
3003,676,2025-01-15,431496.72,Credit,Deserunt inventore doloremque.
3004,2325,2003-08-18,189809.42,Credit,Labore eos illum officiis.
3005,4886,2001-05-04,208168.08,Debit,Blanditiis delectus voluptatum.
3006,3061,2004-04-08,100060.04,Credit,Incidunt velit voluptas reiciendis a eligendi velit.
3007,4153,2006-11-01,231131.97,Debit,Quaerat laborum sapiente neque modi incidunt itaque.
3008,2789,2013-12-27,243303.62,Debit,Accusamus facilis quibusdam quo at quis.
3009,3473,2023-10-14,231137.48,Debit,Beatae et natus consequuntur unde pariatur commodi tenetur.
3010,3071,2002-12-03,234534.08,Credit,Esse omnis explicabo alias.
3011,3051,2004-10-10,441596.87,Debit,Quis totam vitae.
3012,2087,2011-07-13,343212.98,Credit,Illo facere odio vitae magnam.
3013,92,2001-04-22,450350.46,Debit,Quam excepturi ipsam nostrum quod nam.
3014,2965,2022-07-28,120245.12,Debit,Modi maxime minima deserunt at laborum esse quibusdam.
3015,3759,2008-07-15,307898.23,Credit,Delectus repellendus modi aspernatur laborum similique voluptatem.
3016,1337,2025-07-27,314510.29,Debit,Porro tempora error facere dicta.
3017,1419,2011-12-25,396454.38,Debit,Consequuntur optio assumenda repellat maxime.
3018,3943,2014-07-19,256131.35,Credit,Inventore magnam voluptas.
3019,2721,2016-12-26,276656.51,Debit,Architecto maxime unde ea non.
3020,3361,2025-03-05,179368.21,Credit,Quibusdam dolorem sapiente illo exercitationem.
3021,4314,2016-05-13,35821.38,Debit,Adipisci corporis quaerat ut ipsum voluptatem explicabo distinctio.
3022,3349,2003-08-16,144970.0,Credit,Excepturi quae exercitationem corporis deserunt libero.
3023,797,2010-07-20,178874.07,Credit,Iste officiis rem itaque natus cum.
3024,1523,2003-01-26,146241.22,Debit,Autem rem exercitationem unde.
3025,1028,2002-10-13,338107.13,Debit,Dolores inventore consequatur expedita.
3026,3525,2008-10-17,455954.45,Debit,Placeat vero aspernatur quae aliquam.
3027,3367,2013-10-06,464801.4,Credit,Quod possimus itaque natus quae nam quos dolore.
3028,3137,2024-03-21,422755.76,Credit,Ipsum reprehenderit nemo deserunt atque.
3029,2318,2009-07-30,423642.54,Debit,Dolore nam porro exercitationem eum.
3030,4291,2024-08-24,267620.28,Debit,Voluptas veritatis voluptatem voluptas maxime.
3031,1764,2006-01-16,104682.36,Debit,Unde minima consectetur quisquam accusantium eveniet.
3032,4064,2000-11-12,166705.6,Debit,Harum corrupti labore minus commodi cum deserunt.
3033,3332,2018-02-17,9011.68,Credit,Tenetur blanditiis in sapiente harum voluptatem dolorum.
3034,2463,2010-12-18,367461.59,Credit,Suscipit ut architecto quos.
3035,3033,2010-09-30,198706.76,Credit,Accusamus ab commodi at voluptas.
3036,4648,2023-01-22,38852.57,Credit,Esse a recusandae natus.
3037,3152,2011-08-02,52930.6,Credit,Sint non quisquam.
3038,3936,2022-03-14,113634.41,Credit,Quo tempore explicabo quo est.
3039,700,2000-11-04,84815.92,Credit,Ut quam rem et.
3040,1408,2014-04-21,122944.0,Credit,Velit maiores a facilis asperiores voluptates.
3041,2874,2013-07-25,210628.43,Debit,Deserunt totam ab amet unde.
3042,3863,2010-06-04,376930.6,Credit,Quaerat quia omnis dolorem iure explicabo harum voluptatum.
3043,2583,2001-10-03,433823.14,Credit,Quisquam impedit deserunt eligendi ullam.
3044,4122,2000-10-05,446894.94,Credit,Eligendi aspernatur ad fugit ipsa a voluptatibus.
3045,3728,2017-04-28,483821.33,Debit,Repellat suscipit similique omnis qui ea.
3046,3251,2024-09-27,317419.81,Debit,At asperiores natus facere consequatur rem quibusdam.
3047,1217,2018-12-06,84903.99,Debit,Dolor assumenda consequatur tenetur eligendi qui.
3048,4082,2005-07-04,180501.84,Debit,Quo minima recusandae excepturi.
3049,4497,2002-08-31,46753.57,Debit,Impedit ratione molestiae deleniti quam voluptatem.
3050,3234,2019-03-06,29480.58,Debit,Quia quia adipisci ullam.
3051,2753,2019-03-15,15536.78,Credit,Nulla quis facilis expedita adipisci.
