AccountID,CustomerID,AccountType,BranchID,Balance,OpenedDate
2982,1920,Current,43,598589.23,2011-06-10
2983,1676,Recurring Deposit,28,780807.66,2000-08-02
2984,671,Recurring Deposit,28,641151.67,2020-10-18
2985,1422,Recurring Deposit,80,369165.19,2003-04-10
2986,591,Savings,62,496354.06,2013-04-05
2987,2110,Current,5,103422.18,2017-08-31
2988,3519,Current,31,930473.21,2021-09-16
2989,561,Savings,84,497187.07,2014-08-29
2990,1277,Current,99,822678.15,2023-08-16
2991,4628,Fixed Deposit,26,593543.3,2014-05-27
2992,3850,Fixed Deposit,45,777935.29,2021-10-13
2993,1171,Recurring Deposit,79,630608.76,2001-09-18
2994,1370,Current,71,553653.74,2020-07-02
2995,2619,Recurring Deposit,75,423044.42,2004-06-29
2996,4877,Savings,100,42932.19,2025-08-31
2997,3009,Recurring Deposit,82,573933.03,2018-12-10
2998,652,Fixed Deposit,70,193150.8,2015-09-15
2999,3953,Fixed Deposit,91,980959.5,2025-09-28
3000,1705,Recurring Deposit,3,263540.23,2008-12-04
3001,3005,Recurring Deposit,6,497689.45,2020-03-02
3002,3232,Current,24,264121.89,2022-12-29
3003,1750,Recurring Deposit,61,602040.13,2024-10-25
3004,3186,Current,29,903517.6,2008-04-08
3005,3263,Fixed Deposit,24,850412.96,2012-10-24
3006,3475,Fixed Deposit,10,809843.5,2011-07-10
3007,475,Current,70,321362.97,2003-07-28
3008,991,Fixed Deposit,46,981139.72,2002-10-01
3009,4035,Savings,38,741563.58,2003-04-10
3010,2738,Savings,70,573716.36,2000-04-11
3011,1179,Recurring Deposit,23,997784.19,2018-05-26
3012,3744,Recurring Deposit,91,615687.51,2009-08-15
3013,2940,Current,28,818315.0,2002-12-30
3014,187,Savings,64,75940.79,2025-02-07
3015,1536,Fixed Deposit,89,456368.26,2000-07-19
3016,4188,Savings,7,908931.38,2024-04-19
3017,1450,Savings,70,388496.95,2004-07-22
3018,2158,Fixed Deposit,4,732287.35,2001-03-06
3019,542,Current,100,463424.96,2014-03-20
3020,232,Fixed Deposit,34,283124.25,2025-02-18
3021,2738,Fixed Deposit,96,972474.48,2008-10-26
3022,748,Savings,51,594855.51,2006-01-11
3023,3524,Current,42,232651.36,2004-06-11
3024,1769,Recurring Deposit,19,544045.92,2020-01-16
3025,3911,Current,52,186647.29,2006-04-05
3026,3802,Savings,25,608638.17,2007-05-22
3027,448,Savings,86,806971.13,2020-03-02
3028,279,Current,89,340933.41,2025-09-23
3029,4941,Recurring Deposit,85,227387.07,2023-12-13
3030,63,Recurring Deposit,51,618394.27,2015-04-10
3031,2316,Recurring Deposit,17,57849.66,2022-12-17
3032,602,Current,7,699994.6,2019-07-29
3033,3158,Recurring Deposit,27,754528.1,2022-06-24
3034,3734,Recurring Deposit,75,271755.33,2002-01-22
3035,3846,Savings,63,13749.81,2011-09-01
3036,1192,Savings,49,285597.31,2011-04-29
3037,79,Savings,24,192694.51,2017-10-22
3038,3985,Fixed Deposit,50,445495.01,2000-06-27
3039,583,Current,45,661530.62,2004-08-19
3040,4804,Fixed Deposit,80,306514.02,2000-06-03
3041,4938,Savings,74,238527.02,2024-03-12
3042,1926,Recurring Deposit,18,209113.12,2019-12-13
3043,1658,Recurring Deposit,34,94378.22,2006-12-14
3044,1459,Recurring Deposit,34,500779.29,2009-05-10
3045,1611,Fixed Deposit,9,534243.11,2020-04-27
3046,3273,Recurring Deposit,62,185910.09,2023-07-10
3047,224,Savings,90,690101.52,2020-10-27
3048,321,Recurring Deposit,12,631783.78,2021-12-26
3049,3586,Fixed Deposit,54,291841.39,2008-04-22
3050,2472,Current,36,610124.35,2013-08-22
3051,845,Fixed Deposit,15,325397.51,2011-03-04
3052,3668,Fixed Deposit,80,243384.27,2017-11-06
3053,1277,Fixed Deposit,71,548131.61,2020-10-02
3054,4518,Fixed Deposit,34,567315.54,2018-02-18
3055,282,Savings,14,839025.18,2024-03-14
3056,4699,Recurring Deposit,43,508722.11,2007-05-25
3057,4770,Fixed Deposit,51,111114.34,2004-01-11
3058,2507,Current,52,165311.97,2011-06-21
3059,87,Savings,3,225856.61,2011-08-17
3060,4963,Recurring Deposit,7,68020.14,2022-11-26
3061,3312,Fixed Deposit,13,65753.52,2022-08-18
3062,3471,Current,21,900701.71,2006-06-13
3063,2224,Recurring Deposit,48,826108.41,2001-12-10
3064,2515,Current,20,346565.6,2009-05-20
3065,3988,Current,61,175148.96,2012-12-01
3066,4085,Recurring Deposit,67,878192.88,2007-12-11
3067,4965,Savings,44,374024.69,2014-06-17
3068,1970,Fixed Deposit,72,648740.71,2004-12-21
3069,3905,Current,40,163289.76,2015-08-28
3070,4196,Current,12,942952.26,2009-09-12
3071,1960,Current,7,286974.79,2000-11-24
3072,4780,Current,67,399799.86,2010-12-18
3073,4660,Savings,62,215596.15,2025-03-06
3074,3541,Current,90,546779.63,2014-02-10
3075,3801,Current,29,110014.98,2014-08-27
3076,4066,Savings,22,238480.03,2018-12-23
3077,3356,Current,54,803578.37,2000-05-13
3078,2130,Recurring Deposit,66,962727.11,2016-02-16
3079,3061,Recurring Deposit,49,180580.86,2001-05-23
3080,486,Fixed Deposit,95,855693.73,2018-01-03
3081,893,Savings,26,184519.36,2009-07-17
3082,401,Savings,53,498407.65,2004-09-10
3083,1026,Recurring Deposit,28,400925.84,2018-04-15
3084,4944,Recurring Deposit,70,218449.99,2007-06-02
3085,2619,Fixed Deposit,42,831470.5,2021-09-29
3086,4914,Savings,19,266482.91,2024-09-14
3087,3792,Fixed Deposit,22,799969.81,2005-12-23
3088,2397,Current,89,444148.3,2014-11-25
3089,228,Recurring Deposit,26,991967.69,2002-02-02
3090,3975,Fixed Deposit,98,479394.4,2002-01-22
3091,4033,Fixed Deposit,89,319082.75,2014-09-21
3092,317,Savings,91,511411.08,2006-06-12
3093,735,Fixed Deposit,41,791084.74,2016-11-14
3094,2168,Fixed Deposit,75,846153.91,2015-08-09
3095,561,Fixed Deposit,44,693366.19,2006-01-14
3096,4871,Recurring Deposit,1,58966.51,2009-12-19
3097,1797,Savings,83,147897.87,2009-03-04
3098,1623,Recurring Deposit,22,811311.97,2024-02-23
3099,811,Recurring Deposit,53,583928.36,2013-12-22
3100,2598,Current,69,402433.95,2012-05-13
3101,3821,Savings,71,360595.87,2020-11-16
3102,1028,Fixed Deposit,16,148211.19,2009-11-22
3103,3540,Current,17,935129.97,2014-01-18
3104,1128,Savings,96,479416.43,2023-08-12
3105,1994,Current,6,332381.65,2013-04-05
3106,1060,Recurring Deposit,97,441397.42,2017-02-27
3107,4453,Recurring Deposit,57,592659.78,2022-05-08
3108,3728,Current,56,84009.64,2006-07-17
3109,2359,Recurring Deposit,100,480639.82,2014-02-04
3110,1529,Recurring Deposit,85,820866.52,2019-02-17
3111,1093,Current,24,70472.41,2023-11-26
3112,889,Recurring Deposit,80,231735.4,2019-01-04
3113,3958,Savings,99,462835.11,2015-07-03
3114,1458,Fixed Deposit,8,863159.49,2024-06-10
3115,1533,Current,83,245526.32,2004-03-02
3116,2835,Current,22,405299.39,2010-01-21
3117,2013,Current,60,471571.02,2023-07-26
3118,425,Fixed Deposit,95,811601.05,2019-11-19
3119,1966,Current,1,408360.52,2012-02-21
3120,2018,Fixed Deposit,65,283360.45,2006-07-07
3121,503,Current,44,952099.6,2000-09-08
3122,3111,Fixed Deposit,97,889717.19,2009-02-05
3123,645,Savings,66,627487.09,2010-10-21
3124,2574,Recurring Deposit,75,245070.64,2024-06-08
3125,1429,Current,47,431768.14,2002-09-02
3126,4254,Fixed Deposit,85,788831.22,2007-07-15
3127,26,Current,79,513786.15,2024-12-27
3128,790,Recurring Deposit,43,604818.79,2006-02-28
3129,1620,Fixed Deposit,21,817313.51,2017-02-08
3130,356,Savings,89,384655.49,2013-04-13
3131,2606,Fixed Deposit,37,499125.03,2013-03-15
3132,4714,Fixed Deposit,29,952031.47,2002-08-29
3133,2607,Savings,75,655392.25,2010-12-19
3134,3330,Savings,21,113766.07,2020-01-25
3135,2965,Savings,46,317530.66,2002-03-07
3136,1692,Current,83,135953.2,2008-03-10
3137,3373,Fixed Deposit,32,787471.86,2015-03-19
3138,54,Current,3,312185.8,2014-10-25
3139,1819,Current,32,885500.8,2018-02-18
3140,1684,Savings,48,721972.87,2008-04-23
3141,1923,Current,58,384300.26,2017-05-12
3142,4108,Fixed Deposit,74,830499.98,2022-06-13
3143,4183,Current,27,868057.9,2018-03-22
3144,2884,Current,25,378531.22,2006-07-25
3145,2110,Savings,90,817699.49,2023-04-29
3146,1706,Savings,25,466717.27,2016-10-21
3147,3508,Recurring Deposit,9,299167.21,2003-04-02
3148,406,Savings,23,896380.29,2011-12-19
3149,2432,Savings,5,313849.42,2016-07-13
3150,4379,Fixed Deposit,4,219983.77,2003-08-31
3151,464,Current,44,148492.3,2007-06-03
3152,1350,Recurring Deposit,66,817811.14,2024-09-30
3153,333,Savings,42,625379.98,2018-11-20
3154,1996,Fixed Deposit,92,335041.88,2002-11-28
3155,1541,Recurring Deposit,56,698955.01,2010-04-13
3156,2728,Recurring Deposit,81,852239.35,2019-02-08
3157,3089,Savings,81,786572.83,2007-01-31
3158,1168,Savings,4,295364.16,2006-03-17
3159,4455,Recurring Deposit,34,406125.73,2023-04-24
3160,4537,Recurring Deposit,14,552615.62,2013-02-18
3161,4527,Savings,87,140218.18,2008-01-27
3162,1441,Savings,3,440555.71,2014-12-22
3163,1435,Current,99,264534.03,2006-12-08
3164,1235,Fixed Deposit,51,484764.47,2019-05-10
3165,2103,Recurring Deposit,16,646970.21,2021-06-06
3166,4648,Savings,5,476941.87,2018-02-11
3167,1408,Fixed Deposit,91,502805.91,2014-09-18
3168,1555,Fixed Deposit,36,737589.36,2012-09-08
3169,4978,Fixed Deposit,26,625665.0,2010-09-05
3170,3395,Current,38,925555.24,2013-03-02
3171,4747,Fixed Deposit,47,128041.02,2025-02-05
3172,2781,Savings,81,890864.01,2001-01-19
3173,4542,Savings,45,716954.52,2015-10-14
3174,1286,Recurring Deposit,93,711976.51,2005-06-07
3175,826,Recurring Deposit,45,404213.56,2000-11-09
3176,1413,Fixed Deposit,38,664134.92,2003-04-22
3177,3658,Recurring Deposit,10,943355.87,2023-06-29
3178,4674,Fixed Deposit,2,570184.63,2010-09-09
3179,3891,Savings,80,940621.11,2006-05-16
3180,4093,Current,53,29610.06,2020-06-29
3181,2864,Current,65,155978.34,2010-05-26
3182,851,Fixed Deposit,41,693898.13,2015-04-13
3183,4877,Current,1,146786.36,2009-12-20
3184,3024,Fixed Deposit,29,136721.3,2004-06-13
3185,2095,Current,31,910438.11,2001-11-28
3186,4659,Current,35,682056.62,2008-08-13
3187,30,Recurring Deposit,36,91319.58,2002-11-17
3188,1578,Fixed Deposit,26,353889.2,2024-05-25
3189,960,Savings,54,21173.22,2022-09-20
3190,4261,Recurring Deposit,28,323423.55,2021-04-07
3191,1854,Fixed Deposit,51,261871.15,2008-08-25
3192,561,Fixed Deposit,75,912861.43,2020-06-11
3193,2746,Fixed Deposit,14,253550.84,2017-11-19
3194,2926,Recurring Deposit,18,766719.47,2018-06-27
3195,3173,Savings,25,558838.98,2024-11-17
3196,2439,Current,8,726961.19,2008-07-02
3197,4539,Savings,3,635885.25,2000-08-03
3198,3970,Fixed Deposit,38,13563.07,2022-10-04
3199,277,Savings,51,215423.66,2013-06-05
3200,1887,Savings,60,475330.4,2006-01-21
3201,248,Recurring Deposit,65,126656.08,2004-09-15
3202,2363,Recurring Deposit,69,892076.42,2010-02-06
3203,2565,Fixed Deposit,19,802193.57,2015-03-14
3204,456,Savings,33,512448.82,2022-08-12
3205,47,Current,44,94848.52,2019-11-02
3206,2914,Fixed Deposit,96,574562.33,2017-10-06
3207,4816,Savings,40,852098.12,2013-01-09
3208,1152,Fixed Deposit,67,305371.23,2017-02-07
3209,4248,Savings,10,168912.61,2020-01-09
3210,790,Current,44,983813.46,2012-02-08
3211,1464,Fixed Deposit,48,926771.06,2020-09-09
3212,378,Recurring Deposit,38,812729.9,2023-08-27
3213,3878,Current,43,353021.96,2006-03-23
3214,2208,Savings,58,206127.73,2022-08-29
3215,3966,Fixed Deposit,50,674323.31,2014-06-03
3216,2085,Current,12,464513.87,2004-06-02
3217,2397,Fixed Deposit,3,143227.34,2013-02-05
3218,3889,Recurring Deposit,87,264705.51,2013-07-11
3219,802,Savings,32,494889.23,2015-06-05
3220,3062,Current,12,442012.2,2023-10-09
3221,540,Savings,18,240199.53,2020-08-05
3222,1679,Fixed Deposit,56,125258.53,2006-02-13
3223,4494,Current,97,700817.46,2004-05-24
3224,806,Current,94,796945.31,2017-01-03
3225,3017,Current,48,718296.39,2018-06-26
3226,2240,Fixed Deposit,6,896470.48,2005-03-04
3227,4306,Savings,62,246170.38,2007-03-30
3228,4926,Savings,76,638177.85,2010-08-27
3229,4376,Recurring Deposit,74,247576.24,2011-09-29
3230,2361,Recurring Deposit,46,715575.47,2023-06-29
3231,531,Current,68,345142.18,2023-02-03
3232,949,Fixed Deposit,86,928042.88,2016-10-05
3233,1196,Recurring Deposit,41,89235.76,2013-07-21
3234,2808,Current,6,419119.71,2001-07-30
3235,3862,Savings,65,289409.6,2007-11-19
3236,2744,Fixed Deposit,59,166246.79,2022-07-20
3237,3693,Savings,52,312141.68,2022-06-26
3238,3363,Fixed Deposit,20,506845.43,2017-06-21
3239,197,Fixed Deposit,97,96705.94,2023-04-03
3240,3025,Recurring Deposit,10,158439.67,2021-08-13
3241,385,Recurring Deposit,96,149436.99,2017-01-17
3242,76,Current,59,982771.09,2004-02-25
3243,912,Savings,85,633914.8,2016-04-10
3244,4416,Current,77,634353.84,2002-03-30
3245,4537,Savings,34,468391.59,2011-06-06
3246,2559,Recurring Deposit,99,447949.22,2009-11-29
3247,4512,Recurring Deposit,54,219255.11,2006-07-22
3248,1047,Current,50,709085.84,2008-05-20
3249,3457,Fixed Deposit,74,112597.1,2004-07-04
3250,323,Recurring Deposit,59,115705.19,2005-06-03
3251,1267,Fixed Deposit,16,116523.2,2018-12-31
3252,4605,Fixed Deposit,85,720379.95,2013-01-30
3253,422,Savings,50,36285.33,2025-06-03
3254,98,Current,96,4178.66,2024-06-25
3255,2988,Current,47,871585.04,2008-06-30
3256,1107,Recurring Deposit,96,419758.78,2024-09-29
3257,761,Recurring Deposit,46,254855.78,2023-10-13
3258,3739,Recurring Deposit,77,316970.0,2021-08-24
3259,3643,Savings,96,725223.83,2009-06-30
3260,2503,Savings,61,570616.68,2007-08-11
3261,2887,Fixed Deposit,96,178325.06,2018-11-16
3262,3104,Savings,70,156646.93,2015-04-07
3263,3514,Current,64,233275.97,2004-11-27
3264,1323,Fixed Deposit,80,807383.35,2008-09-06
3265,3656,Current,70,218495.51,2022-09-27
3266,4149,Fixed Deposit,39,565255.42,2015-09-09
3267,305,Savings,44,317086.43,2002-10-03
3268,2507,Recurring Deposit,9,340298.81,2020-03-30
3269,302,Recurring Deposit,86,527731.33,2011-12-09
3270,3582,Savings,68,172734.87,2003-06-14
3271,4968,Fixed Deposit,9,542091.72,2003-02-11
3272,4636,Recurring Deposit,65,9324.83,2021-03-20
3273,2436,Savings,36,982035.35,2015-10-18
3274,153,Current,91,40531.39,2002-05-01
3275,2396,Fixed Deposit,7,398240.75,2013-02-03
3276,2021,Savings,17,748313.3,2017-03-20
3277,1720,Current,71,157471.12,2017-09-03
3278,2365,Savings,37,2260.46,2025-06-14
3279,3648,Current,15,856175.45,2010-06-14
3280,3548,Recurring Deposit,78,286222.48,2012-09-21
3281,1461,Current,54,595555.44,2011-08-14
3282,206,Recurring Deposit,28,953917.7,2001-08-09
3283,2681,Recurring Deposit,5,27583.05,2018-12-29
3284,3457,Current,73,134845.19,2022-12-15
3285,2635,Recurring Deposit,54,134653.24,2001-08-27
3286,2364,Recurring Deposit,67,38779.43,2021-02-28
3287,1818,Savings,38,594569.34,2022-06-20
3288,759,Fixed Deposit,21,30081.64,2003-02-08
3289,359,Savings,36,923697.93,2021-05-22
3290,959,Savings,88,700050.17,2019-08-23
3291,1362,Savings,56,601512.37,2005-11-11
3292,2947,Current,65,20301.54,2001-04-18
3293,2739,Fixed Deposit,57,361819.16,2022-09-11
3294,1271,Savings,55,668819.77,2016-01-06
3295,2939,Recurring Deposit,16,886342.29,2019-05-29
3296,3733,Savings,87,495824.48,2018-03-30
3297,2516,Current,78,827348.39,2003-07-31
3298,4007,Current,55,284620.42,2012-11-12
3299,3176,Fixed Deposit,94,54091.68,2010-03-24
3300,1509,Recurring Deposit,6,327331.91,2011-12-14
3301,2513,Fixed Deposit,36,829720.74,2025-01-28
3302,4066,Recurring Deposit,64,519167.24,2022-09-08
3303,2989,Current,96,98898.92,2004-08-25
3304,2070,Savings,3,430722.82,2003-12-24
3305,3599,Savings,68,423059.94,2012-09-16
3306,2480,Current,57,472311.79,2003-11-18
3307,4636,Current,59,22300.11,2005-01-11
3308,3418,Savings,27,503895.83,2004-01-24
3309,3711,Current,65,332958.07,2007-02-20
3310,409,Savings,32,204171.47,2022-09-10
3311,1353,Recurring Deposit,65,205868.28,2012-05-22
3312,2318,Savings,18,990232.33,2017-03-24
3313,4750,Fixed Deposit,52,431321.1,2011-01-22
3314,3777,Current,2,451064.43,2017-04-24
3315,1931,Fixed Deposit,6,823751.51,2021-11-02
3316,1362,Current,32,330339.19,2023-03-18
3317,1976,Current,100,738602.11,2016-07-26
3318,3142,Current,88,773672.5,2001-08-14
3319,210,Savings,65,600664.47,2007-04-12
3320,4946,Recurring Deposit,86,539191.02,2018-01-21
3321,1243,Fixed Deposit,91,197505.08,2001-07-22
3322,1739,Current,70,969495.33,2024-02-25
3323,3369,Savings,63,449553.4,2008-12-01
3324,2024,Current,70,41354.7,2017-12-17
3325,1867,Fixed Deposit,67,242275.55,2010-09-11
3326,2473,Recurring Deposit,16,249685.6,2010-04-06
3327,628,Savings,61,773941.53,2011-10-13
3328,4302,Fixed Deposit,90,917595.08,2012-12-31
3329,3729,Fixed Deposit,67,387500.48,2014-01-09
3330,3260,Recurring Deposit,26,363069.74,2016-07-17
3331,3502,Fixed Deposit,5,39929.32,2007-05-12
3332,4452,Recurring Deposit,59,955340.09,2021-09-17
3333,626,Recurring Deposit,35,160115.42,2021-04-02
3334,1643,Recurring Deposit,40,776521.59,2014-05-24
3335,1949,Recurring Deposit,26,326539.22,2004-03-25
3336,1726,Savings,93,750705.61,2013-07-02
3337,961,Fixed Deposit,62,130871.29,2022-10-19
3338,2644,Fixed Deposit,92,684103.59,2022-08-11
3339,3615,Current,84,566576.6,2015-07-18
3340,590,Fixed Deposit,1,235434.87,2024-11-07
3341,701,Savings,42,804910.57,2001-05-31
3342,4874,Savings,82,369343.54,2024-06-29
3343,1963,Savings,75,369688.43,2017-09-16
3344,2303,Recurring Deposit,78,882418.52,2025-02-28
3345,946,Savings,67,104097.14,2015-08-12
3346,186,Savings,74,529160.91,2017-12-09
3347,3089,Savings,61,77619.92,2025-07-12
3348,2569,Current,54,598398.7,2025-01-28
3349,3205,Fixed Deposit,63,773971.58,2017-04-25
3350,2658,Fixed Deposit,1,664816.71,2020-08-22
3351,2005,Recurring Deposit,27,356675.07,2005-12-10
3352,4597,Current,90,791836.32,2015-01-27
3353,3019,Savings,71,316692.73,2000-01-26
3354,3027,Fixed Deposit,33,514050.88,2005-03-05
3355,3231,Fixed Deposit,45,628585.95,2000-05-11
3356,2537,Savings,42,650133.46,2004-10-29
3357,2447,Savings,33,12893.36,2024-12-19
3358,1271,Current,48,589173.56,2022-05-03
3359,4060,Current,35,539733.99,2013-10-30
3360,1286,Fixed Deposit,13,806151.82,2025-05-06
3361,3811,Current,77,171851.45,2024-07-26
3362,3503,Savings,76,862025.92,2023-08-22
3363,4164,Fixed Deposit,24,209217.73,2003-10-11
3364,2156,Current,25,984213.94,2008-11-17
3365,4660,Savings,8,115150.83,2025-03-03
3366,3410,Fixed Deposit,24,235205.35,2005-02-22
3367,2211,Current,18,525441.75,2008-11-19
3368,471,Savings,43,33764.56,2005-07-16
3369,723,Recurring Deposit,88,935856.19,2000-05-17
3370,248,Savings,54,609681.95,2013-09-25
3371,1116,Fixed Deposit,55,528683.59,2016-03-22
3372,1475,Fixed Deposit,99,403315.16,2007-08-25
3373,2671,Savings,34,922759.62,2005-05-31
3374,744,Fixed Deposit,21,294564.82,2019-07-13
3375,2806,Savings,91,183690.96,2003-11-29
3376,2419,Recurring Deposit,75,904446.85,2019-06-12
3377,3993,Savings,76,725188.96,2013-12-31
3378,4095,Current,30,444875.01,2014-10-31
3379,3586,Current,77,526691.5,2020-06-30
3380,2047,Current,97,897464.54,2017-04-15
3381,3546,Savings,58,917516.2,2000-07-27
3382,4088,Fixed Deposit,64,162063.59,2022-08-13
3383,4105,Recurring Deposit,4,204834.3,2018-03-31
3384,4837,Savings,63,387006.08,2015-05-21
3385,3286,Current,5,516589.94,2003-06-02
3386,3593,Savings,15,976330.15,2013-02-12
3387,4635,Fixed Deposit,73,915129.51,2012-08-20
3388,442,Recurring Deposit,68,454417.83,2008-04-05
3389,2713,Fixed Deposit,24,504330.05,2016-12-24
3390,4539,Recurring Deposit,96,835640.34,2023-07-23
3391,2479,Current,36,939581.88,2024-05-10
3392,1639,Recurring Deposit,93,606059.07,2002-03-26
3393,3615,Fixed Deposit,34,368416.51,2019-01-14
3394,1819,Fixed Deposit,68,468906.2,2017-05-14
3395,4207,Fixed Deposit,54,493723.35,2025-01-11
3396,3355,Savings,54,869483.66,2007-05-12
3397,3774,Recurring Deposit,46,593217.51,2000-08-09
3398,4332,Recurring Deposit,94,895022.31,2020-01-08
3399,379,Recurring Deposit,7,229924.27,2016-11-01
3400,1657,Savings,93,955125.43,2023-11-16
3401,3065,Recurring Deposit,53,461824.66,2023-04-27
3402,371,Recurring Deposit,27,895531.4,2016-07-21
3403,3201,Savings,13,445602.99,2017-08-19
3404,4045,Recurring Deposit,23,75594.4,2022-10-10
3405,4274,Savings,88,275723.78,2007-07-21
3406,4354,Recurring Deposit,32,121212.87,2015-11-03
3407,4419,Savings,47,792445.96,2001-06-26
3408,2770,Current,7,764528.17,2019-07-15
3409,1264,Savings,49,31941.34,2008-11-15
3410,1715,Current,68,967243.71,2013-05-01
3411,1554,Current,86,150586.58,2003-05-20
3412,2218,Current,6,12026.9,2001-11-03
3413,4954,Recurring Deposit,82,871464.96,2021-11-01
3414,3839,Recurring Deposit,43,173326.74,2015-03-18
3415,2018,Fixed Deposit,49,406805.57,2003-08-20
3416,4629,Recurring Deposit,95,431071.74,2019-10-01
3417,4230,Current,31,382069.04,2023-01-30
3418,4247,Fixed Deposit,96,284131.37,2012-01-03
3419,3369,Savings,70,712941.76,2006-01-24
3420,2627,Current,18,174257.45,2025-11-24
3421,3191,Fixed Deposit,17,951636.12,2024-08-20
3422,2717,Savings,71,247662.16,2000-05-14
3423,356,Savings,81,55440.57,2008-06-25
3424,1103,Fixed Deposit,63,855261.74,2001-10-15
3425,3020,Recurring Deposit,36,194278.72,2014-08-03
3426,1426,Savings,99,914787.16,2017-02-07
3427,470,Fixed Deposit,40,351897.91,2023-04-15
3428,1955,Current,94,112666.93,2015-11-30
3429,216,Savings,54,319432.68,2024-06-28
3430,268,Current,29,948431.62,2025-12-25
3431,3822,Savings,33,646800.84,2022-09-07
3432,2114,Current,36,719208.67,2011-03-11
3433,173,Recurring Deposit,56,755152.37,2018-10-21
3434,4713,Recurring Deposit,4,428099.99,2024-05-27
3435,89,Fixed Deposit,70,354124.44,2002-07-21
